Date,Type,Description,Amount,RunningTotal
3031-05-26,Maintenance,Maintenance for Schrek (Large Laser) #2,CSB -263,"184,963,697 C-Bill"
3031-05-29,Maintenance,Maintenance for Crab CRB-20,CSB -971,"184,962,726 C-Bill"
3031-05-29,Maintenance,Maintenance for Condor Heavy Hover Tank (Liao),CSB -72,"184,962,654 C-Bill"
3031-05-30,Maintenance,Maintenance for Lightning LTN-G15,CSB -1019,"184,961,635 C-Bill"
3031-06-01,Reinvestment,"Transfer from Hoang ""Roller"" Doan",CSB 0,"184,961,635 C-Bill"
3031-06-01,Contract Payments,Monthly payment for Andurien Crissis - Invasion of Primus,CSB 27543999,"212,505,634 C-Bill"
3031-06-01,Maintenance,Monthly Spare Parts,CSB -195162,"212,310,472 C-Bill"
3031-06-01,Maintenance,Monthly Ammunition,CSB -708502,"211,601,970 C-Bill"
3031-06-01,Maintenance,Monthly Fuel bill,CSB -1820120,"209,781,850 C-Bill"
3031-06-01,Salaries,Monthly salaries,CSB -779934,"209,001,916 C-Bill"
3031-06-01,Overhead,Monthly overhead,CSB -38997,"208,962,919 C-Bill"
3031-06-02,Maintenance,Maintenance for Javelin JVN-10F 'Fire Javelin',CSB -529,"208,962,390 C-Bill"
3031-06-02,Maintenance,Maintenance for Hunchback HBK-4P,CSB -802,"208,961,588 C-Bill"
3031-06-02,Maintenance,Maintenance for Black Knight BL-7-KNT-L,CSB -1589,"208,959,999 C-Bill"
3031-06-02,Maintenance,Maintenance for Stalker STK-4N,CSB -1787,"208,958,212 C-Bill"
3031-06-02,Maintenance,Maintenance for Hunchback HBK-4P #2,CSB -837,"208,957,375 C-Bill"
3031-06-02,Maintenance,Maintenance for Strike Falcon Attack VTOL,CSB -112,"208,957,263 C-Bill"
3031-06-02,Maintenance,Maintenance for Strike Falcon Attack VTOL #2,CSB -114,"208,957,149 C-Bill"
3031-06-02,Maintenance,Maintenance for MASH Truck (ICE),CSB -3,"208,957,146 C-Bill"
3031-06-02,Maintenance,Maintenance for Leopard (Black Swan Mk III) - The Black Swan,CSB -107743,"208,849,403 C-Bill"
3031-06-02,Maintenance,Maintenance for Heavy BattleMech Recovery Vehicle,CSB -22,"208,849,381 C-Bill"
3031-06-02,Maintenance,Maintenance for Boomerang Spotter Plane,CSB -25,"208,849,356 C-Bill"
3031-06-02,Maintenance,Maintenance for Partisan Heavy Tank,CSB -137,"208,849,219 C-Bill"
3031-06-02,Maintenance,Maintenance for Partisan Heavy Tank #2,CSB -137,"208,849,082 C-Bill"
3031-06-02,Maintenance,Maintenance for Partisan Heavy Tank #3,CSB -137,"208,848,945 C-Bill"
3031-06-02,Maintenance,Maintenance for Union (2708),CSB -131681,"208,717,264 C-Bill"
3031-06-02,Maintenance,Maintenance for Gazelle (Heavy Vehicle) Mk II,CSB -100661,"208,616,603 C-Bill"
3031-06-02,Maintenance,Maintenance for Cicada CDA-3C,CSB -819,"208,615,784 C-Bill"
3031-06-02,Maintenance,Maintenance for Trebuchet TBT-5S,CSB -993,"208,614,791 C-Bill"
3031-06-02,Maintenance,Maintenance for Maxim Heavy Hover Transport,CSB -87,"208,614,704 C-Bill"
3031-06-02,Maintenance,Maintenance for Pegasus Scout Hover Tank,CSB -46,"208,614,658 C-Bill"
3031-06-02,Maintenance,Maintenance for Manticore Heavy Tank,CSB -170,"208,614,488 C-Bill"
3031-06-02,Maintenance,Maintenance for Partisan Heavy Tank (LRM),CSB -187,"208,614,301 C-Bill"
3031-06-02,Maintenance,Maintenance for Warrior Attack Helicopter H-7A,CSB -44,"208,614,257 C-Bill"
3031-06-02,Maintenance,Maintenance for Mobile Long Tom Artillery LT-MOB-25,CSB -120,"208,614,137 C-Bill"
3031-06-02,Maintenance,Maintenance for Mobile Long Tom Artillery LT-MOB-25 (Ammunition Carriage),CSB -1,"208,614,136 C-Bill"
3031-06-02,Maintenance,Maintenance for Mobile Long Tom Artillery LT-MOB-25 (Support Carriage),CSB -2,"208,614,134 C-Bill"
3031-06-02,Maintenance,Maintenance for Stalker STK-3F,CSB -1836,"208,612,298 C-Bill"
3031-06-02,Maintenance,Maintenance for Spider SDR-5V,CSB -633,"208,611,665 C-Bill"
3031-06-02,Maintenance,Maintenance for Warrior Attack Helicopter H-7,CSB -48,"208,611,617 C-Bill"
3031-06-02,Maintenance,Maintenance for Maxim Heavy Hover Transport (SRM4),CSB -101,"208,611,516 C-Bill"
3031-06-02,Maintenance,Maintenance for Maxim Heavy Hover Transport #2,CSB -88,"208,611,428 C-Bill"
3031-06-02,Maintenance,Maintenance for Stingray F-90,CSB -1300,"208,610,128 C-Bill"
3031-06-02,Maintenance,Maintenance for LRM Carrier,CSB -118,"208,610,010 C-Bill"
3031-06-02,Maintenance,Maintenance for Javelin JVN-10N,CSB -536,"208,609,474 C-Bill"
3031-06-02,Maintenance,Maintenance for Warrior Attack Helicopter H-7 #2,CSB -48,"208,609,426 C-Bill"
3031-06-02,Maintenance,Maintenance for Warrior Attack Helicopter H-7 #3,CSB -31,"208,609,395 C-Bill"
3031-06-02,Maintenance,Maintenance for LRM Carrier #2,CSB -111,"208,609,284 C-Bill"
3031-06-02,Maintenance,Maintenance for Ontos Heavy Tank (LRM),CSB -248,"208,609,036 C-Bill"
3031-06-02,Maintenance,Maintenance for Mobile Headquarters (ICE),CSB -4,"208,609,032 C-Bill"
3031-06-02,Maintenance,Maintenance for Sherpa Armored Truck,CSB -8,"208,609,024 C-Bill"
3031-06-02,Maintenance,Maintenance for Sherpa Armored Truck #2,CSB -10,"208,609,014 C-Bill"
3031-06-02,Maintenance,Maintenance for Sherpa Armored Truck #3,CSB -12,"208,609,002 C-Bill"
3031-06-02,Maintenance,Maintenance for Sherpa Armored Truck #4,CSB -10,"208,608,992 C-Bill"
3031-06-02,Maintenance,Maintenance for Maxim Heavy Hover Transport #3,CSB -91,"208,608,901 C-Bill"
3031-06-02,Maintenance,Maintenance for Gazelle (2531),CSB -72911,"208,535,990 C-Bill"
3031-06-02,Maintenance,Maintenance for Armored Personnel Carrier (Wheeled),CSB 0,"208,535,990 C-Bill"
3031-06-02,Maintenance,Maintenance for Armored Personnel Carrier (Wheeled) #2,CSB 0,"208,535,990 C-Bill"
3031-06-02,Maintenance,Maintenance for Armored Personnel Carrier (Wheeled) #3,CSB 0,"208,535,990 C-Bill"
3031-06-02,Maintenance,Maintenance for Armored Personnel Carrier (Wheeled) #4,CSB 0,"208,535,990 C-Bill"
3031-06-02,Maintenance,Maintenance for Behemoth Heavy Tank (Laser),CSB -187,"208,535,803 C-Bill"
3031-06-02,Maintenance,Maintenance for Behemoth Heavy Tank (Medium Laser Carrier),CSB -144,"208,535,659 C-Bill"
3031-06-02,Maintenance,Maintenance for Schrek (Large Laser),CSB -262,"208,535,397 C-Bill"
3031-06-02,Maintenance,Maintenance for Schrek (Large Laser) #2,CSB -263,"208,535,134 C-Bill"
3031-06-05,Maintenance,Maintenance for Crab CRB-20,CSB -971,"208,534,163 C-Bill"
3031-06-05,Maintenance,Maintenance for Condor Heavy Hover Tank (Liao),CSB -72,"208,534,091 C-Bill"
3031-06-06,Maintenance,Maintenance for Lightning LTN-G15,CSB -1020,"208,533,071 C-Bill"
3031-06-07,Repairs,Repair of Turret,CSB -200,"208,532,871 C-Bill"
3031-06-07,Repairs,Repair of Vehicle Left Side,CSB 0,"208,532,871 C-Bill"
3031-06-07,Repairs,Repair of Vehicle Right Side,CSB 0,"208,532,871 C-Bill"
3031-06-07,Repairs,Repair of Vehicle Stabiliser,CSB 0,"208,532,871 C-Bill"
3031-06-08,Repairs,Repair of Vehicle Stabiliser,CSB 0,"208,532,871 C-Bill"
3031-06-08,Repairs,Repair of Vehicle Stabiliser,CSB 0,"208,532,871 C-Bill"
3031-06-09,Maintenance,Maintenance for Javelin JVN-10F 'Fire Javelin',CSB -529,"208,532,342 C-Bill"
3031-06-09,Maintenance,Maintenance for Hunchback HBK-4P,CSB -802,"208,531,540 C-Bill"
3031-06-09,Maintenance,Maintenance for Griffin GRF-1S,CSB -1098,"208,530,442 C-Bill"
3031-06-09,Maintenance,Maintenance for Black Knight BL-7-KNT-L,CSB -1589,"208,528,853 C-Bill"
3031-06-09,Maintenance,Maintenance for Grasshopper GHR-5H,CSB -1414,"208,527,439 C-Bill"
3031-06-09,Maintenance,Maintenance for Stalker STK-4N,CSB -1787,"208,525,652 C-Bill"
3031-06-09,Maintenance,Maintenance for Hunchback HBK-4P #2,CSB -837,"208,524,815 C-Bill"
3031-06-09,Maintenance,Maintenance for Strike Falcon Attack VTOL,CSB -112,"208,524,703 C-Bill"
3031-06-09,Maintenance,Maintenance for Strike Falcon Attack VTOL #2,CSB -114,"208,524,589 C-Bill"
3031-06-09,Maintenance,Maintenance for MASH Truck (ICE),CSB -3,"208,524,586 C-Bill"
3031-06-09,Maintenance,Maintenance for Leopard (Black Swan Mk III) - The Black Swan,CSB -107743,"208,416,843 C-Bill"
3031-06-09,Maintenance,Maintenance for Heavy BattleMech Recovery Vehicle,CSB -22,"208,416,821 C-Bill"
3031-06-09,Maintenance,Maintenance for Boomerang Spotter Plane,CSB -25,"208,416,796 C-Bill"
3031-06-09,Maintenance,Maintenance for Partisan Heavy Tank,CSB -137,"208,416,659 C-Bill"
3031-06-09,Maintenance,Maintenance for Partisan Heavy Tank #2,CSB -137,"208,416,522 C-Bill"
3031-06-09,Maintenance,Maintenance for Partisan Heavy Tank #3,CSB -137,"208,416,385 C-Bill"
3031-06-09,Maintenance,Maintenance for Union (2708),CSB -131537,"208,284,848 C-Bill"
3031-06-09,Maintenance,Maintenance for Gazelle (Heavy Vehicle) Mk II,CSB -102262,"208,182,586 C-Bill"
3031-06-09,Maintenance,Maintenance for Cicada CDA-3C,CSB -819,"208,181,767 C-Bill"
3031-06-09,Maintenance,Maintenance for Trebuchet TBT-5S,CSB -993,"208,180,774 C-Bill"
3031-06-09,Maintenance,Maintenance for Maxim Heavy Hover Transport,CSB -88,"208,180,686 C-Bill"
3031-06-09,Maintenance,Maintenance for Pegasus Scout Hover Tank,CSB -46,"208,180,640 C-Bill"
3031-06-09,Maintenance,Maintenance for Manticore Heavy Tank,CSB -174,"208,180,466 C-Bill"
3031-06-09,Maintenance,Maintenance for Partisan Heavy Tank (LRM),CSB -187,"208,180,279 C-Bill"
3031-06-09,Maintenance,Maintenance for Warrior Attack Helicopter H-7A,CSB -44,"208,180,235 C-Bill"
3031-06-09,Maintenance,Maintenance for Mobile Long Tom Artillery LT-MOB-25,CSB -120,"208,180,115 C-Bill"
3031-06-09,Maintenance,Maintenance for Mobile Long Tom Artillery LT-MOB-25 (Ammunition Carriage),CSB -1,"208,180,114 C-Bill"
3031-06-09,Maintenance,Maintenance for Mobile Long Tom Artillery LT-MOB-25 (Support Carriage),CSB -2,"208,180,112 C-Bill"
3031-06-09,Maintenance,Maintenance for Stalker STK-3F,CSB -1836,"208,178,276 C-Bill"
3031-06-09,Maintenance,Maintenance for Spider SDR-5V,CSB -633,"208,177,643 C-Bill"
3031-06-09,Maintenance,Maintenance for Warrior Attack Helicopter H-7,CSB -48,"208,177,595 C-Bill"
3031-06-09,Maintenance,Maintenance for Maxim Heavy Hover Transport (SRM4),CSB -101,"208,177,494 C-Bill"
3031-06-09,Maintenance,Maintenance for Maxim Heavy Hover Transport #2,CSB -88,"208,177,406 C-Bill"
3031-06-09,Maintenance,Maintenance for Stingray F-90,CSB -1300,"208,176,106 C-Bill"
3031-06-09,Maintenance,Maintenance for LRM Carrier,CSB -118,"208,175,988 C-Bill"
3031-06-09,Maintenance,Maintenance for Shadow Hawk SHD-2K,CSB -1096,"208,174,892 C-Bill"
3031-06-09,Maintenance,Maintenance for Javelin JVN-10N,CSB -536,"208,174,356 C-Bill"
3031-06-09,Maintenance,Maintenance for Warrior Attack Helicopter H-7 #2,CSB -48,"208,174,308 C-Bill"
3031-06-09,Maintenance,Maintenance for Warrior Attack Helicopter H-7 #3,CSB -31,"208,174,277 C-Bill"
3031-06-09,Maintenance,Maintenance for LRM Carrier #2,CSB -111,"208,174,166 C-Bill"
3031-06-09,Maintenance,Maintenance for Ontos Heavy Tank (LRM),CSB -248,"208,173,918 C-Bill"
3031-06-09,Maintenance,Maintenance for Mobile Headquarters (ICE),CSB -4,"208,173,914 C-Bill"
3031-06-09,Maintenance,Maintenance for Sherpa Armored Truck,CSB -8,"208,173,906 C-Bill"
3031-06-09,Maintenance,Maintenance for Sherpa Armored Truck #2,CSB -10,"208,173,896 C-Bill"
3031-06-09,Maintenance,Maintenance for Sherpa Armored Truck #3,CSB -12,"208,173,884 C-Bill"
3031-06-09,Maintenance,Maintenance for Sherpa Armored Truck #4,CSB -12,"208,173,872 C-Bill"
3031-06-09,Maintenance,Maintenance for Maxim Heavy Hover Transport #3,CSB -91,"208,173,781 C-Bill"
3031-06-09,Maintenance,Maintenance for Gazelle (2531),CSB -78050,"208,095,731 C-Bill"
3031-06-09,Maintenance,Maintenance for Armored Personnel Carrier (Wheeled),CSB 0,"208,095,731 C-Bill"
3031-06-09,Maintenance,Maintenance for Armored Personnel Carrier (Wheeled) #2,CSB 0,"208,095,731 C-Bill"
3031-06-09,Maintenance,Maintenance for Armored Personnel Carrier (Wheeled) #3,CSB 0,"208,095,731 C-Bill"
3031-06-09,Maintenance,Maintenance for Armored Personnel Carrier (Wheeled) #4,CSB 0,"208,095,731 C-Bill"
3031-06-09,Maintenance,Maintenance for Behemoth Heavy Tank (Laser),CSB -187,"208,095,544 C-Bill"
3031-06-09,Maintenance,Maintenance for Behemoth Heavy Tank (Medium Laser Carrier),CSB -143,"208,095,401 C-Bill"
3031-06-09,Maintenance,Maintenance for Schrek (Large Laser),CSB -262,"208,095,139 C-Bill"
3031-06-09,Maintenance,Maintenance for Schrek (Large Laser) #2,CSB -263,"208,094,876 C-Bill"
3031-06-09,Repairs,Repair of LRM 20,CSB -20000,"208,074,876 C-Bill"
3031-06-10,Repairs,Repair of Vehicle Stabiliser,CSB 0,"208,074,876 C-Bill"
3031-06-10,Repairs,Repair of Medium Laser,CSB -3200,"208,071,676 C-Bill"
3031-06-12,Maintenance,Maintenance for Crab CRB-20,CSB -971,"208,070,705 C-Bill"
3031-06-12,Maintenance,Maintenance for Condor Heavy Hover Tank (Liao),CSB -72,"208,070,633 C-Bill"
3031-06-13,Maintenance,Maintenance for Lightning LTN-G15,CSB -1020,"208,069,613 C-Bill"
3031-06-16,Maintenance,Maintenance for Javelin JVN-10F 'Fire Javelin',CSB -529,"208,069,084 C-Bill"
3031-06-16,Maintenance,Maintenance for Hunchback HBK-4P,CSB -802,"208,068,282 C-Bill"
3031-06-16,Maintenance,Maintenance for Black Knight BL-7-KNT-L,CSB -1589,"208,066,693 C-Bill"
3031-06-16,Maintenance,Maintenance for Stalker STK-4N,CSB -1787,"208,064,906 C-Bill"
3031-06-16,Maintenance,Maintenance for Hunchback HBK-4P #2,CSB -837,"208,064,069 C-Bill"
3031-06-16,Maintenance,Maintenance for Thunderbolt TDR-5SS,CSB -1315,"208,062,754 C-Bill"
3031-06-16,Maintenance,Maintenance for Strike Falcon Attack VTOL,CSB -112,"208,062,642 C-Bill"
3031-06-16,Maintenance,Maintenance for Strike Falcon Attack VTOL #2,CSB -114,"208,062,528 C-Bill"
3031-06-16,Maintenance,Maintenance for MASH Truck (ICE),CSB -3,"208,062,525 C-Bill"
3031-06-16,Maintenance,Maintenance for Leopard (Black Swan Mk III) - The Black Swan,CSB -107743,"207,954,782 C-Bill"
3031-06-16,Maintenance,Maintenance for Heavy BattleMech Recovery Vehicle,CSB -22,"207,954,760 C-Bill"
3031-06-16,Maintenance,Maintenance for Boomerang Spotter Plane,CSB -25,"207,954,735 C-Bill"
3031-06-16,Maintenance,Maintenance for Partisan Heavy Tank,CSB -137,"207,954,598 C-Bill"
3031-06-16,Maintenance,Maintenance for Partisan Heavy Tank #2,CSB -137,"207,954,461 C-Bill"
3031-06-16,Maintenance,Maintenance for Partisan Heavy Tank #3,CSB -137,"207,954,324 C-Bill"
3031-06-16,Maintenance,Maintenance for Union (2708),CSB -131537,"207,822,787 C-Bill"
3031-06-16,Maintenance,Maintenance for Gazelle (Heavy Vehicle) Mk II,CSB -102165,"207,720,622 C-Bill"
3031-06-16,Maintenance,Maintenance for Thunderbolt TDR-5SS #2,CSB -1276,"207,719,346 C-Bill"
3031-06-16,Maintenance,Maintenance for Cicada CDA-3C,CSB -819,"207,718,527 C-Bill"
3031-06-16,Maintenance,Maintenance for Trebuchet TBT-5S,CSB -993,"207,717,534 C-Bill"
3031-06-16,Maintenance,Maintenance for Maxim Heavy Hover Transport,CSB -88,"207,717,446 C-Bill"
3031-06-16,Maintenance,Maintenance for Pegasus Scout Hover Tank,CSB -46,"207,717,400 C-Bill"
3031-06-16,Maintenance,Maintenance for Manticore Heavy Tank,CSB -174,"207,717,226 C-Bill"
3031-06-16,Maintenance,Maintenance for Partisan Heavy Tank (LRM),CSB -187,"207,717,039 C-Bill"
3031-06-16,Maintenance,Maintenance for Warrior Attack Helicopter H-7A,CSB -44,"207,716,995 C-Bill"
3031-06-16,Maintenance,Maintenance for Mobile Long Tom Artillery LT-MOB-25,CSB -120,"207,716,875 C-Bill"
3031-06-16,Maintenance,Maintenance for Mobile Long Tom Artillery LT-MOB-25 (Ammunition Carriage),CSB -1,"207,716,874 C-Bill"
3031-06-16,Maintenance,Maintenance for Mobile Long Tom Artillery LT-MOB-25 (Support Carriage),CSB -2,"207,716,872 C-Bill"
3031-06-16,Maintenance,Maintenance for Stalker STK-3F,CSB -1836,"207,715,036 C-Bill"
3031-06-16,Maintenance,Maintenance for Spider SDR-5V,CSB -633,"207,714,403 C-Bill"
3031-06-16,Maintenance,Maintenance for Warrior Attack Helicopter H-7,CSB -48,"207,714,355 C-Bill"
3031-06-16,Maintenance,Maintenance for Maxim Heavy Hover Transport (SRM4),CSB -101,"207,714,254 C-Bill"
3031-06-16,Maintenance,Maintenance for Maxim Heavy Hover Transport #2,CSB -88,"207,714,166 C-Bill"
3031-06-16,Maintenance,Maintenance for Stingray F-90,CSB -1300,"207,712,866 C-Bill"
3031-06-16,Maintenance,Maintenance for LRM Carrier,CSB -118,"207,712,748 C-Bill"
3031-06-16,Maintenance,Maintenance for Javelin JVN-10N,CSB -536,"207,712,212 C-Bill"
3031-06-16,Maintenance,Maintenance for Warrior Attack Helicopter H-7 #2,CSB -48,"207,712,164 C-Bill"
3031-06-16,Maintenance,Maintenance for Warrior Attack Helicopter H-7 #3,CSB -31,"207,712,133 C-Bill"
3031-06-16,Maintenance,Maintenance for LRM Carrier #2,CSB -111,"207,712,022 C-Bill"
3031-06-16,Maintenance,Maintenance for Ontos Heavy Tank (LRM),CSB -248,"207,711,774 C-Bill"
3031-06-16,Maintenance,Maintenance for Mobile Headquarters (ICE),CSB -4,"207,711,770 C-Bill"
3031-06-16,Maintenance,Maintenance for Sherpa Armored Truck,CSB -8,"207,711,762 C-Bill"
3031-06-16,Maintenance,Maintenance for Sherpa Armored Truck #2,CSB -10,"207,711,752 C-Bill"
3031-06-16,Maintenance,Maintenance for Sherpa Armored Truck #3,CSB -12,"207,711,740 C-Bill"
3031-06-16,Maintenance,Maintenance for Sherpa Armored Truck #4,CSB -12,"207,711,728 C-Bill"
3031-06-16,Maintenance,Maintenance for Maxim Heavy Hover Transport #3,CSB -91,"207,711,637 C-Bill"
3031-06-16,Maintenance,Maintenance for Gazelle (2531),CSB -78054,"207,633,583 C-Bill"
3031-06-16,Maintenance,Maintenance for Armored Personnel Carrier (Wheeled),CSB 0,"207,633,583 C-Bill"
3031-06-16,Maintenance,Maintenance for Armored Personnel Carrier (Wheeled) #2,CSB 0,"207,633,583 C-Bill"
3031-06-16,Maintenance,Maintenance for Armored Personnel Carrier (Wheeled) #3,CSB 0,"207,633,583 C-Bill"
3031-06-16,Maintenance,Maintenance for Armored Personnel Carrier (Wheeled) #4,CSB 0,"207,633,583 C-Bill"
3031-06-16,Maintenance,Maintenance for Behemoth Heavy Tank (Laser),CSB -187,"207,633,396 C-Bill"
3031-06-16,Maintenance,Maintenance for Behemoth Heavy Tank (Medium Laser Carrier),CSB -143,"207,633,253 C-Bill"
3031-06-16,Maintenance,Maintenance for Schrek (Large Laser),CSB -262,"207,632,991 C-Bill"
3031-06-16,Maintenance,Maintenance for Schrek (Large Laser) #2,CSB -263,"207,632,728 C-Bill"
3031-06-19,Maintenance,Maintenance for Crab CRB-20,CSB -971,"207,631,757 C-Bill"
3031-06-19,Maintenance,Maintenance for Condor Heavy Hover Tank (Liao),CSB -72,"207,631,685 C-Bill"
3031-06-20,Maintenance,Maintenance for Lightning LTN-G15,CSB -1022,"207,630,663 C-Bill"
3031-06-23,Maintenance,Maintenance for Javelin JVN-10F 'Fire Javelin',CSB -529,"207,630,134 C-Bill"
3031-06-23,Maintenance,Maintenance for Hunchback HBK-4P,CSB -802,"207,629,332 C-Bill"
3031-06-23,Maintenance,Maintenance for Griffin GRF-1S,CSB -1098,"207,628,234 C-Bill"
3031-06-23,Maintenance,Maintenance for Black Knight BL-7-KNT-L,CSB -1589,"207,626,645 C-Bill"
3031-06-23,Maintenance,Maintenance for Grasshopper GHR-5H,CSB -1414,"207,625,231 C-Bill"
3031-06-23,Maintenance,Maintenance for Stalker STK-4N,CSB -1787,"207,623,444 C-Bill"
3031-06-23,Maintenance,Maintenance for Hunchback HBK-4P #2,CSB -837,"207,622,607 C-Bill"
3031-06-23,Maintenance,Maintenance for Strike Falcon Attack VTOL,CSB -112,"207,622,495 C-Bill"
3031-06-23,Maintenance,Maintenance for Strike Falcon Attack VTOL #2,CSB -114,"207,622,381 C-Bill"
3031-06-23,Maintenance,Maintenance for MASH Truck (ICE),CSB -3,"207,622,378 C-Bill"
3031-06-23,Maintenance,Maintenance for Leopard (Black Swan Mk III) - The Black Swan,CSB -107743,"207,514,635 C-Bill"
3031-06-23,Maintenance,Maintenance for Heavy BattleMech Recovery Vehicle,CSB -22,"207,514,613 C-Bill"
3031-06-23,Maintenance,Maintenance for Boomerang Spotter Plane,CSB -25,"207,514,588 C-Bill"
3031-06-23,Maintenance,Maintenance for Partisan Heavy Tank,CSB -137,"207,514,451 C-Bill"
3031-06-23,Maintenance,Maintenance for Partisan Heavy Tank #2,CSB -137,"207,514,314 C-Bill"
3031-06-23,Maintenance,Maintenance for Partisan Heavy Tank #3,CSB -137,"207,514,177 C-Bill"
3031-06-23,Maintenance,Maintenance for Union (2708),CSB -131537,"207,382,640 C-Bill"
3031-06-23,Maintenance,Maintenance for Gazelle (Heavy Vehicle) Mk II,CSB -101585,"207,281,055 C-Bill"
3031-06-23,Maintenance,Maintenance for Cicada CDA-3C,CSB -819,"207,280,236 C-Bill"
3031-06-23,Maintenance,Maintenance for Trebuchet TBT-5S,CSB -993,"207,279,243 C-Bill"
3031-06-23,Maintenance,Maintenance for Maxim Heavy Hover Transport,CSB -88,"207,279,155 C-Bill"
3031-06-23,Maintenance,Maintenance for Pegasus Scout Hover Tank,CSB -46,"207,279,109 C-Bill"
3031-06-23,Maintenance,Maintenance for Manticore Heavy Tank,CSB -174,"207,278,935 C-Bill"
3031-06-23,Maintenance,Maintenance for Partisan Heavy Tank (LRM),CSB -187,"207,278,748 C-Bill"
3031-06-23,Maintenance,Maintenance for Warrior Attack Helicopter H-7A,CSB -44,"207,278,704 C-Bill"
3031-06-23,Maintenance,Maintenance for Mobile Long Tom Artillery LT-MOB-25,CSB -120,"207,278,584 C-Bill"
3031-06-23,Maintenance,Maintenance for Mobile Long Tom Artillery LT-MOB-25 (Ammunition Carriage),CSB -1,"207,278,583 C-Bill"
3031-06-23,Maintenance,Maintenance for Mobile Long Tom Artillery LT-MOB-25 (Support Carriage),CSB -2,"207,278,581 C-Bill"
3031-06-23,Maintenance,Maintenance for Stalker STK-3F,CSB -1836,"207,276,745 C-Bill"
3031-06-23,Maintenance,Maintenance for Spider SDR-5V,CSB -633,"207,276,112 C-Bill"
3031-06-23,Maintenance,Maintenance for Warrior Attack Helicopter H-7,CSB -48,"207,276,064 C-Bill"
3031-06-23,Maintenance,Maintenance for Maxim Heavy Hover Transport (SRM4),CSB -101,"207,275,963 C-Bill"
3031-06-23,Maintenance,Maintenance for Maxim Heavy Hover Transport #2,CSB -88,"207,275,875 C-Bill"
3031-06-23,Maintenance,Maintenance for Stingray F-90,CSB -1300,"207,274,575 C-Bill"
3031-06-23,Maintenance,Maintenance for LRM Carrier,CSB -118,"207,274,457 C-Bill"
3031-06-23,Maintenance,Maintenance for Shadow Hawk SHD-2K,CSB -1096,"207,273,361 C-Bill"
3031-06-23,Maintenance,Maintenance for Javelin JVN-10N,CSB -536,"207,272,825 C-Bill"
3031-06-23,Maintenance,Maintenance for Warrior Attack Helicopter H-7 #2,CSB -48,"207,272,777 C-Bill"
3031-06-23,Maintenance,Maintenance for Warrior Attack Helicopter H-7 #3,CSB -31,"207,272,746 C-Bill"
3031-06-23,Maintenance,Maintenance for LRM Carrier #2,CSB -111,"207,272,635 C-Bill"
3031-06-23,Maintenance,Maintenance for Ontos Heavy Tank (LRM),CSB -248,"207,272,387 C-Bill"
3031-06-23,Maintenance,Maintenance for Mobile Headquarters (ICE),CSB -4,"207,272,383 C-Bill"
3031-06-23,Maintenance,Maintenance for Sherpa Armored Truck,CSB -8,"207,272,375 C-Bill"
3031-06-23,Maintenance,Maintenance for Sherpa Armored Truck #2,CSB -10,"207,272,365 C-Bill"
3031-06-23,Maintenance,Maintenance for Sherpa Armored Truck #3,CSB -12,"207,272,353 C-Bill"
3031-06-23,Maintenance,Maintenance for Sherpa Armored Truck #4,CSB -12,"207,272,341 C-Bill"
3031-06-23,Maintenance,Maintenance for Maxim Heavy Hover Transport #3,CSB -91,"207,272,250 C-Bill"
3031-06-23,Maintenance,Maintenance for Gazelle (2531),CSB -77380,"207,194,870 C-Bill"
3031-06-23,Maintenance,Maintenance for Armored Personnel Carrier (Wheeled),CSB 0,"207,194,870 C-Bill"
3031-06-23,Maintenance,Maintenance for Armored Personnel Carrier (Wheeled) #2,CSB 0,"207,194,870 C-Bill"
3031-06-23,Maintenance,Maintenance for Armored Personnel Carrier (Wheeled) #3,CSB 0,"207,194,870 C-Bill"
3031-06-23,Maintenance,Maintenance for Armored Personnel Carrier (Wheeled) #4,CSB 0,"207,194,870 C-Bill"
3031-06-23,Maintenance,Maintenance for Behemoth Heavy Tank (Laser),CSB -187,"207,194,683 C-Bill"
3031-06-23,Maintenance,Maintenance for Behemoth Heavy Tank (Medium Laser Carrier),CSB -143,"207,194,540 C-Bill"
3031-06-23,Maintenance,Maintenance for Schrek (Large Laser),CSB -262,"207,194,278 C-Bill"
3031-06-23,Maintenance,Maintenance for Schrek (Large Laser) #2,CSB -263,"207,194,015 C-Bill"
3031-06-26,Maintenance,Maintenance for Crab CRB-20,CSB -971,"207,193,044 C-Bill"
3031-06-26,Maintenance,Maintenance for Condor Heavy Hover Tank (Liao),CSB -72,"207,192,972 C-Bill"
3031-06-27,Maintenance,Maintenance for Lightning LTN-G15,CSB -1022,"207,191,950 C-Bill"
3031-06-30,Maintenance,Maintenance for Javelin JVN-10F 'Fire Javelin',CSB -529,"207,191,421 C-Bill"
3031-06-30,Maintenance,Maintenance for Hunchback HBK-4P,CSB -802,"207,190,619 C-Bill"
3031-06-30,Maintenance,Maintenance for Black Knight BL-7-KNT-L,CSB -1589,"207,189,030 C-Bill"
3031-06-30,Maintenance,Maintenance for Stalker STK-4N,CSB -1787,"207,187,243 C-Bill"
3031-06-30,Maintenance,Maintenance for Hunchback HBK-4P #2,CSB -837,"207,186,406 C-Bill"
3031-06-30,Maintenance,Maintenance for Strike Falcon Attack VTOL,CSB -112,"207,186,294 C-Bill"
